ICEBERG_YEAR,ICEBERG_NUMBER,SIGHTING_DATE,SIGHTING_TIME,SIGHTING_LATITUDE,SIGHTING_LONGITUDE,SIGHTING_METHOD,SIZE,SHAPE,SOURCE
2021,20936,06/07/21,1011,55.24667,-58.845,SAT-HIGH,MED,GEN,SNL1
2021,20937,06/07/21,1011,55.23,-59.18833,SAT-HIGH,SM,GEN,SNL1
2021,20939,06/07/21,1011,55.185,-58.62833,SAT-HIGH,MED,GEN,SNL1
2021,20940,06/07/21,1011,55.27667,-58.69667,SAT-HIGH,SM,GEN,SNL1
2021,20942,06/07/21,1011,55.37333,-58.06333,SAT-HIGH,MED,GEN,SNL1
2021,20943,06/07/21,1011,55.27667,-58.69667,SAT-HIGH,MED,GEN,SNL1
2021,20944,06/07/21,1011,55.225,-58.73,SAT-HIGH,MED,GEN,SNL1
2021,20946,06/07/21,1011,55.21667,-59.05667,SAT-HIGH,MED,GEN,SNL1
2021,20948,06/07/21,1011,55.23167,-58.80667,SAT-HIGH,MED,GEN,SNL1
2021,20960,06/07/21,1011,56.42167,-60.33333,SAT-HIGH,MED,GEN,SNL1
2021,20961,06/07/21,1011,56.38833,-60.465,SAT-HIGH,MED,GEN,SNL1
2021,20962,06/07/21,1011,56.38,-60.40333,SAT-HIGH,MED,GEN,SNL1
2021,20963,06/07/21,1011,56.39667,-60.35667,SAT-HIGH,MED,GEN,SNL1
2021,20964,06/07/21,1011,55.67667,-59.57333,SAT-HIGH,MED,GEN,SNL1
2021,20965,06/07/21,1011,55.60333,-59.51167,SAT-HIGH,MED,GEN,SNL1
2021,20966,06/07/21,1011,55.60667,-59.51333,SAT-HIGH,MED,GEN,SNL1
2021,20967,06/07/21,1011,55.65,-59.66667,SAT-HIGH,MED,GEN,SNL1
2021,20968,06/07/21,1011,55.49833,-59.34833,SAT-HIGH,MED,GEN,SNL1
2021,20969,06/07/21,1011,55.52833,-59.39,SAT-HIGH,MED,GEN,SNL1
2021,20970,06/07/21,1011,55.32667,-59.48667,SAT-HIGH,SM,GEN,SNL1
2021,20971,06/07/21,1011,55.51667,-59.38,SAT-HIGH,MED,GEN,SNL1
2021,20972,06/07/21,1011,55.485,-59.33833,SAT-HIGH,MED,GEN,SNL1
2021,20973,06/07/21,1011,55.45333,-59.50333,SAT-HIGH,SM,GEN,SNL1
2021,20974,06/07/21,1011,55.45667,-59.43833,SAT-HIGH,SM,GEN,SNL1
2021,20975,06/07/21,1011,55.56167,-59.395,SAT-HIGH,SM,GEN,SNL1
2021,20976,06/07/21,1011,55.26167,-59.41667,SAT-HIGH,SM,GEN,SNL1
2021,20977,06/07/21,1011,55.495,-59.34667,SAT-HIGH,SM,GEN,SNL1
2021,20978,06/07/21,1011,55.55333,-59.35333,SAT-HIGH,SM,GEN,SNL1
2021,20979,06/07/21,1011,55.47667,-59.34833,SAT-HIGH,VLG,GEN,SNL1
2021,20980,06/07/21,1011,55.30667,-59.11833,SAT-HIGH,MED,GEN,SNL1
2021,20981,06/07/21,1011,55.30167,-58.91833,SAT-HIGH,MED,GEN,SNL1
2021,20982,06/07/21,1011,55.32,-59.14167,SAT-HIGH,MED,GEN,SNL1
2021,20983,06/07/21,1011,55.36333,-59.085,SAT-HIGH,MED,GEN,SNL1
2021,20984,06/07/21,1011,55.29167,-59,SAT-HIGH,MED,GEN,SNL1
2021,20985,06/07/21,1011,55.21333,-58.51333,SAT-HIGH,MED,GEN,SNL1
2021,20986,06/07/21,1011,55.23833,-58.73333,SAT-HIGH,MED,GEN,SNL1
2021,20987,06/07/21,1011,55.24333,-59.00333,SAT-HIGH,MED,GEN,SNL1
2021,20988,06/07/21,1011,55.215,-58.855,SAT-HIGH,MED,GEN,SNL1
2021,20989,06/07/21,1011,55.25167,-58.98833,SAT-HIGH,MED,GEN,SNL1
2021,20992,06/07/21,1011,55.18833,-58.65,SAT-HIGH,MED,GEN,SNL1
2021,20993,06/07/21,1011,55.315,-59.04333,SAT-HIGH,SM,GEN,SNL1
2021,20994,06/07/21,1011,55.66667,-60.13333,SAT-HIGH,SM,GEN,SNL1
2021,20995,06/07/21,1011,56.21333,-60.1,SAT-HIGH,SM,GEN,SNL1
2021,20996,06/07/21,1011,56.22167,-60.345,SAT-HIGH,MED,GEN,SNL1
2021,20997,06/07/21,1011,56.22333,-60.365,SAT-HIGH,SM,GEN,SNL1
2021,20998,06/07/21,1011,56.22833,-60.45,SAT-HIGH,SM,GEN,SNL1
2021,20999,06/07/21,1011,56.165,-60.135,SAT-HIGH,MED,GEN,SNL1
2021,21000,06/07/21,1011,56.185,-60.39833,SAT-HIGH,SM,GEN,SNL1
2021,21001,06/07/21,1011,56.15167,-60.12833,SAT-HIGH,MED,GEN,SNL1
2021,21002,06/07/21,1011,56.13833,-60.21167,SAT-HIGH,MED,GEN,SNL1
2021,21003,06/07/21,1011,56.17333,-60.44,SAT-HIGH,SM,GEN,SNL1
2021,21004,06/07/21,1011,56.125,-60.13167,SAT-HIGH,MED,GEN,SNL1
2021,21005,06/07/21,1011,55.905,-60.385,SAT-HIGH,MED,GEN,SNL1
2021,21006,06/07/21,1011,55.84667,-59.675,SAT-HIGH,MED,GEN,SNL1
2021,21007,06/07/21,1011,56.07667,-60.45667,SAT-HIGH,SM,GEN,SNL1
2021,21008,06/07/21,1011,56.07,-60.13667,SAT-HIGH,MED,GEN,SNL1
2021,21009,06/07/21,1011,55.73833,-60.13,SAT-HIGH,SM,GEN,SNL1
2021,21010,06/07/21,1011,55.715,-60.05667,SAT-HIGH,SM,GEN,SNL1
2021,21011,06/07/21,1011,56.00667,-59.935,SAT-HIGH,MED,GEN,SNL1
2021,21012,06/07/21,1011,56.04833,-60.55333,SAT-HIGH,MED,GEN,SNL1
2021,21013,06/07/21,1011,56.01833,-60.415,SAT-HIGH,SM,GEN,SNL1
2021,21014,06/07/21,1011,56.025,-60.41667,SAT-HIGH,SM,GEN,SNL1
2021,21015,06/07/21,1011,56.02667,-60.55833,SAT-HIGH,SM,GEN,SNL1
2021,21016,06/07/21,1011,55.84333,-60.14667,SAT-HIGH,SM,GEN,SNL1
2021,21017,06/07/21,1011,55.98833,-60.29667,SAT-HIGH,SM,GEN,SNL1
2021,21018,06/07/21,1011,55.42167,-59.31333,SAT-HIGH,MED,GEN,SNL1
2021,21019,06/07/21,1011,55.94667,-60.16,SAT-HIGH,MED,GEN,SNL1
2021,21020,06/07/21,1011,55.78333,-60.1,SAT-HIGH,SM,GEN,SNL1
2021,21021,06/07/21,1011,55.85,-59.63167,SAT-HIGH,MED,GEN,SNL1
2021,21022,06/07/21,1011,55.83667,-59.66167,SAT-HIGH,MED,GEN,SNL1
2021,21023,06/07/21,1011,55.905,-60.37667,SAT-HIGH,MED,GEN,SNL1
2021,21024,06/07/21,1011,55.90833,-60.34167,SAT-HIGH,SM,GEN,SNL1
2021,21025,06/07/21,1011,55.89,-60.46333,SAT-HIGH,SM,GEN,SNL1
2021,21026,06/07/21,1011,55.57833,-59.78833,SAT-HIGH,MED,GEN,SNL1
2021,21027,06/07/21,1011,55.59833,-59.945,SAT-HIGH,MED,GEN,SNL1
2021,21028,06/07/21,1011,55.605,-59.955,SAT-HIGH,MED,GEN,SNL1
2021,21029,06/07/21,1011,55.46833,-59.25833,SAT-HIGH,MED,GEN,SNL1
2021,21030,06/07/21,1011,55.45167,-59.29,SAT-HIGH,MED,GEN,SNL1
2021,21031,06/07/21,1011,55.455,-59.29333,SAT-HIGH,MED,GEN,SNL1
2021,21032,06/07/21,1011,55.48333,-59.66833,SAT-HIGH,SM,GEN,SNL1
2021,21033,06/07/21,1011,55.495,-59.8,SAT-HIGH,SM,GEN,SNL1
2021,21034,06/07/21,1011,55.45833,-59.59833,SAT-HIGH,SM,GEN,SNL1
2021,21035,06/07/21,1011,55.40833,-59.305,SAT-HIGH,MED,GEN,SNL1
2021,21036,06/07/21,1011,55.34167,-60.09833,SAT-HIGH,SM,GEN,SNL1
2021,20651,06/07/21,2124,55.25167,-58.895,SAT-LOW,MED,GEN,SN1B
2021,20671,06/07/21,2124,55.25167,-58.74833,SAT-LOW,MED,GEN,SN1B
2021,20926,06/07/21,2124,55.72167,-59.23833,SAT-LOW,SM,GEN,SN1B
2021,20932,06/07/21,2124,55.36,-59.26,SAT-LOW,MED,GEN,SN1B
2021,20934,06/07/21,2124,55.25333,-59.03,SAT-LOW,SM,GEN,SN1B
2021,20940,06/07/21,2124,55.275,-58.69667,SAT-LOW,SM,GEN,SN1B
2021,20982,06/07/21,2124,55.31833,-59.14167,SAT-LOW,SM,GEN,SN1B
2021,20984,06/07/21,2124,55.29167,-59.00333,SAT-LOW,SM,GEN,SN1B
2021,20987,06/07/21,2124,55.24333,-59.00333,SAT-LOW,SM,GEN,SN1B
2021,21029,06/07/21,2124,55.47,-59.26167,SAT-LOW,MED,GEN,SN1B
2021,20297,06/09/21,955,54.43333,-56.95167,SAT-HIGH,MED,GEN,SNL1
2021,20518,06/09/21,955,53.035,-55.505,SAT-HIGH,MED,GEN,SNL1
2021,20627,06/09/21,955,53.645,-56.23,SAT-LOW,SM,GEN,SNL1
2021,20648,06/09/21,955,54.76667,-56.89,SAT-HIGH,MED,GEN,SNL1
2021,20653,06/09/21,955,54.38833,-56.62833,SAT-LOW,MED,GEN,SNL1
2021,20658,06/09/21,955,53.90833,-56.03667,SAT-LOW,SM,GEN,SNL1
2021,20679,06/09/21,955,54.48667,-56.935,SAT-HIGH,MED,GEN,SNL1
2021,20680,06/09/21,955,54.245,-56.715,SAT-LOW,SM,GEN,SNL1
2021,20682,06/09/21,955,54.54333,-56.82167,SAT-HIGH,MED,GEN,SNL1
2021,20788,06/09/21,955,54.29333,-56.74167,SAT-LOW,SM,GEN,SNL1
2021,20800,06/09/21,955,54.86667,-55.75833,SAT-HIGH,MED,GEN,SNL1
2021,20297,06/09/21,2121,54.245,-56.71667,SAT-LOW,SM,GEN,RCM1
2021,20518,06/09/21,2121,52.87333,-55.46,SAT-HIGH,MED,GEN,RCM1
2021,20627,06/09/21,2121,53.64667,-56.23,SAT-LOW,MED,GEN,RCM1
2021,20672,06/09/21,2121,53.89333,-56.83333,SAT-LOW,MED,GEN,RCM1
2021,20679,06/09/21,2121,54.29333,-56.74167,SAT-LOW,SM,GEN,RCM1
2021,20682,06/09/21,2121,54.38833,-56.63,SAT-LOW,MED,GEN,RCM1
2021,20714,06/09/21,2121,52.40833,-55.48333,SAT-HIGH,SM,GEN,RCM1
2021,20786,06/09/21,2121,54.02,-57.035,SAT-LOW,SM,GEN,RCM1
2021,20654,06/09/21,2126,55.23833,-57.75,SAT-LOW,SM,GEN,RCM1
2021,20656,06/09/21,2126,54.93667,-57.51167,SAT-LOW,SM,GEN,RCM1
2021,20678,06/09/21,2126,55.185,-57.66833,SAT-LOW,SM,GEN,RCM1
2021,20935,06/09/21,2126,55.45333,-57.04333,SAT-HIGH,LG,GEN,RCM1
2021,20938,06/09/21,2126,55.04833,-57.775,SAT-LOW,SM,GEN,RCM1
2021,20942,06/09/21,2126,55.24333,-57.47667,SAT-LOW,SM,GEN,RCM1
2021,20943,06/09/21,2126,55.11167,-58.22167,SAT-HIGH,MED,GEN,RCM1
2021,20947,06/09/21,2126,55.16,-57.34333,SAT-LOW,SM,GEN,RCM1
2021,20985,06/09/21,2126,54.98667,-58.145,SAT-HIGH,SM,GEN,RCM1
2021,21037,06/09/21,2126,56.75833,-58.695,SAT-LOW,LG,GEN,RCM1
2021,20837,06/09/21,2159,60.395,-62.285,SAT-HIGH,MED,GEN,RCM3
2021,20838,06/09/21,2159,60.265,-61.895,SAT-HIGH,MED,GEN,RCM3
2021,20841,06/09/21,2159,60.57333,-62.28333,SAT-HIGH,MED,GEN,RCM3
2021,20842,06/09/21,2159,59.32833,-62.02333,SAT-HIGH,MED,GEN,RCM3
2021,20847,06/09/21,2159,59.915,-63.69833,SAT-HIGH,LG,GEN,RCM3
2021,20851,06/09/21,2159,59.74667,-63.13833,SAT-HIGH,MED,GEN,RCM3
2021,20854,06/09/21,2159,59.14833,-62.38,SAT-HIGH,MED,GEN,RCM3
2021,20857,06/09/21,2159,59.405,-62.115,SAT-HIGH,MED,GEN,RCM3
2021,20859,06/09/21,2159,59.94167,-63.08833,SAT-HIGH,MED,GEN,RCM3
2021,20862,06/09/21,2159,58.76333,-62.785,SAT-HIGH,MED,GEN,RCM3
2021,20863,06/09/21,2159,58.91667,-62.44,SAT-HIGH,MED,GEN,RCM3
2021,20865,06/09/21,2159,58.7,-62.66833,SAT-HIGH,MED,GEN,RCM3
2021,20789,06/10/21,1513,54.43,-56.95167,VIS,SM,DD,GGAO
2021,20657,06/10/21,1515,54.45167,-56.82,VIS,SM,DOM,GGAO
2021,20800,06/10/21,1522,54.74667,-55.57667,R/V,LG,GEN,GGAO
2021,21038,06/10/21,1546,54.24667,-56.72,VIS,SM,TAB,GGAO
2021,20648,06/10/21,1656,54.39167,-56.615,R/V,MED,DD,GGAO
2021,20659,06/10/21,1656,54.54,-56.82,R/V,MED,DD,GGAO
2021,20714,06/12/21,1249,51.89833,-55.73,R/V,GEN,GEN,V7NK
2021,20714,06/12/21,2024,51.73333,-55.92,R/V,MED,DD,FRHZ
2021,20619,06/14/21,1003,53.645,-56.16167,SAT-HIGH,SM,GEN,SNL1
2021,20627,06/14/21,1003,53.63333,-56.23333,SAT-HIGH,MED,GEN,SNL1
2021,20648,06/14/21,1003,54.18667,-56.44333,SAT-HIGH,MED,GEN,SNL1
2021,20656,06/14/21,1003,54.38167,-56.85333,SAT-HIGH,MED,GEN,SNL1
2021,20657,06/14/21,1003,54.32667,-56.61833,SAT-HIGH,MED,GEN,SNL1
2021,20659,06/14/21,1003,54.41,-56.75,SAT-HIGH,MED,GEN,SNL1
2021,20789,06/14/21,1003,54.28667,-56.75167,SAT-HIGH,MED,GEN,SNL1
2021,20793,06/14/21,1003,54.24667,-56.73167,SAT-HIGH,MED,GEN,SNL1
2021,20799,06/14/21,1003,53.815,-56.61667,SAT-HIGH,SM,GEN,SNL1
2021,20806,06/14/21,1003,55.805,-57.88667,SAT-HIGH,SM,GEN,SNL1
2021,21038,06/14/21,1003,54.23167,-56.23167,SAT-HIGH,SM,GEN,SNL1
2021,21039,06/14/21,1003,55.27667,-58.32,SAT-HIGH,SM,GEN,SNL1
2021,21040,06/14/21,1003,55.21167,-58.51333,SAT-HIGH,MED,GEN,SNL1
2021,21041,06/14/21,1003,55.22333,-58.56833,SAT-HIGH,MED,GEN,SNL1
2021,21042,06/14/21,1003,55.23833,-58.89333,SAT-HIGH,SM,GEN,SNL1
2021,21043,06/14/21,1003,55.16333,-58.50833,SAT-HIGH,MED,GEN,SNL1
2021,21044,06/14/21,1003,55.18,-58.55833,SAT-HIGH,MED,GEN,SNL1
2021,21045,06/14/21,1003,55.17333,-58.645,SAT-HIGH,MED,GEN,SNL1
2021,21046,06/14/21,1003,55.2,-58.74833,SAT-HIGH,SM,GEN,SNL1
2021,21047,06/14/21,1003,55.20333,-58.82,SAT-HIGH,SM,GEN,SNL1
2021,21048,06/14/21,1003,55.21,-58.84,SAT-HIGH,MED,GEN,SNL1
2021,21049,06/14/21,1003,55.14833,-58.40667,SAT-HIGH,MED,GEN,SNL1
2021,21050,06/14/21,1003,55.13667,-58.45833,SAT-HIGH,MED,GEN,SNL1
2021,21051,06/14/21,1003,55.15333,-58.49167,SAT-HIGH,SM,GEN,SNL1
2021,21052,06/14/21,1003,55.165,-58.63,SAT-HIGH,MED,GEN,SNL1
2021,21053,06/14/21,1003,55.16,-58.72833,SAT-HIGH,MED,GEN,SNL1
2021,21054,06/14/21,1003,55.16333,-58.76333,SAT-HIGH,SM,GEN,SNL1
2021,21055,06/14/21,1003,55.16333,-58.73333,SAT-HIGH,MED,GEN,SNL1
2021,21056,06/14/21,1003,55.1,-58.34833,SAT-HIGH,MED,GEN,SNL1
2021,21057,06/14/21,1003,55.12,-58.51667,SAT-HIGH,MED,GEN,SNL1
2021,21058,06/14/21,1003,55.14667,-58.71833,SAT-HIGH,SM,GEN,SNL1
2021,21059,06/14/21,1003,55.14167,-58.79,SAT-HIGH,SM,GEN,SNL1
2021,21060,06/14/21,1003,55.08,-58.33333,SAT-HIGH,MED,GEN,SNL1
2021,21061,06/14/21,1003,55.11,-58.52,SAT-HIGH,MED,GEN,SNL1
2021,21062,06/14/21,1003,55.10333,-58.61833,SAT-HIGH,SM,GEN,SNL1
2021,21063,06/14/21,1003,55.10833,-58.65167,SAT-HIGH,MED,GEN,SNL1
2021,21064,06/14/21,1003,55.11333,-58.655,SAT-HIGH,MED,GEN,SNL1
2021,21065,06/14/21,1003,55.11,-58.705,SAT-HIGH,SM,GEN,SNL1
2021,21066,06/14/21,1003,55.04333,-58.245,SAT-HIGH,SM,GEN,SNL1
2021,21067,06/14/21,1003,55.06667,-58.45,SAT-HIGH,MED,GEN,SNL1
2021,21068,06/14/21,1003,55.07333,-58.49333,SAT-HIGH,SM,GEN,SNL1
2021,21069,06/14/21,1003,55.06667,-58.51,SAT-HIGH,MED,GEN,SNL1
2021,21070,06/14/21,1003,55.095,-58.58,SAT-HIGH,SM,GEN,SNL1
2021,21071,06/14/21,1003,55.10167,-58.70333,SAT-HIGH,MED,GEN,SNL1
2021,21072,06/14/21,1003,55.10167,-58.85667,SAT-HIGH,MED,GEN,SNL1
2021,21073,06/14/21,1003,55.10667,-58.85,SAT-HIGH,SM,GEN,SNL1
2021,21074,06/14/21,1003,54.98167,-57.79167,SAT-HIGH,MED,GEN,SNL1
2021,21075,06/14/21,1003,54.99,-57.88167,SAT-HIGH,SM,GEN,SNL1
2021,21076,06/14/21,1003,55.01167,-58.13167,SAT-HIGH,MED,GEN,SNL1
2021,21077,06/14/21,1003,55.04,-58.355,SAT-HIGH,MED,GEN,SNL1
2021,21078,06/14/21,1003,55.075,-58.67333,SAT-HIGH,MED,GEN,SNL1
2021,21079,06/14/21,1003,55.08333,-58.72,SAT-HIGH,SM,GEN,SNL1
2021,21080,06/14/21,1003,55.07333,-58.85667,SAT-HIGH,SM,GEN,SNL1
2021,21081,06/14/21,1003,55.085,-58.85667,SAT-HIGH,MED,GEN,SNL1
2021,21082,06/14/21,1003,54.96,-57.69,SAT-HIGH,MED,GEN,SNL1
2021,21083,06/14/21,1003,54.97333,-57.84,SAT-HIGH,SM,GEN,SNL1
2021,21084,06/14/21,1003,54.985,-57.915,SAT-HIGH,MED,GEN,SNL1
2021,21085,06/14/21,1003,54.98333,-57.97667,SAT-HIGH,SM,GEN,SNL1
2021,21086,06/14/21,1003,55.01333,-58.31667,SAT-HIGH,SM,GEN,SNL1
2021,21087,06/14/21,1003,55.04333,-58.54333,SAT-HIGH,MED,GEN,SNL1
2021,21088,06/14/21,1003,55.04833,-58.565,SAT-HIGH,SM,GEN,SNL1
2021,21089,06/14/21,1003,55.05,-58.75333,SAT-HIGH,SM,GEN,SNL1
2021,21090,06/14/21,1003,55.04333,-58.79833,SAT-HIGH,SM,GEN,SNL1
2021,21091,06/14/21,1003,55.065,-58.83,SAT-HIGH,SM,GEN,SNL1
2021,21092,06/14/21,1003,54.89167,-57.36333,SAT-HIGH,MED,GEN,SNL1
2021,21093,06/14/21,1003,54.935,-57.83333,SAT-HIGH,SM,GEN,SNL1
2021,21094,06/14/21,1003,54.88833,-58.255,SAT-HIGH,SM,GEN,SNL1
2021,21095,06/14/21,1003,54.92167,-58.62833,SAT-HIGH,SM,GEN,SNL1
2021,21096,06/14/21,1003,54.95167,-58.04167,SAT-HIGH,SM,GEN,SNL1
2021,21097,06/14/21,1003,54.96667,-58.09667,SAT-HIGH,SM,GEN,SNL1
2021,21098,06/14/21,1003,54.98333,-58.22,SAT-HIGH,SM,GEN,SNL1
2021,21099,06/14/21,1003,54.99167,-58.28667,SAT-HIGH,SM,GEN,SNL1
2021,21100,06/14/21,1003,54.875,-58.315,SAT-HIGH,SM,GEN,SNL1
2021,21101,06/14/21,1003,55.02667,-58.71667,SAT-HIGH,SM,GEN,SNL1
2021,21102,06/14/21,1003,55.02,-58.76667,SAT-HIGH,SM,GEN,SNL1
2021,21103,06/14/21,1003,55.03833,-58.80333,SAT-HIGH,SM,GEN,SNL1
2021,21104,06/14/21,1003,54.89833,-57.47167,SAT-HIGH,MED,GEN,SNL1
2021,21105,06/14/21,1003,54.945,-58.14833,SAT-HIGH,SM,GEN,SNL1
2021,21106,06/14/21,1003,54.96167,-58.33,SAT-HIGH,SM,GEN,SNL1
2021,21107,06/14/21,1003,54.99,-58.50333,SAT-HIGH,SM,GEN,SNL1
2021,21108,06/14/21,1003,54.93167,-58.21,SAT-HIGH,SM,GEN,SNL1
2021,21109,06/14/21,1003,54.99833,-58.63,SAT-HIGH,MED,GEN,SNL1
2021,21110,06/14/21,1003,54.89,-57.77333,SAT-HIGH,MED,GEN,SNL1
2021,21111,06/14/21,1003,54.96833,-58.51333,SAT-HIGH,SM,GEN,SNL1
2021,21112,06/14/21,1003,54.97,-58.61667,SAT-HIGH,SM,GEN,SNL1
2021,21113,06/14/21,1003,54.93833,-58.38333,SAT-HIGH,SM,GEN,SNL1
2021,21114,06/14/21,1003,54.86,-57.75167,SAT-HIGH,MED,GEN,SNL1
2021,21115,06/14/21,1003,54.90667,-58.08667,SAT-HIGH,MED,GEN,SNL1
2021,21116,06/14/21,1003,54.81833,-57.46,SAT-HIGH,SM,GEN,SNL1
2021,21117,06/14/21,1003,54.89333,-58.11,SAT-HIGH,MED,GEN,SNL1
2021,21118,06/14/21,1003,54.92833,-58.3,SAT-HIGH,SM,GEN,SNL1
2021,21119,06/14/21,1003,54.91167,-58.63,SAT-HIGH,SM,GEN,SNL1
2021,21120,06/14/21,1003,54.92,-58.77833,SAT-HIGH,SM,GEN,SNL1
2021,21121,06/14/21,1003,55.20667,-58.69667,SAT-HIGH,SM,GEN,SNL1
2021,21122,06/14/21,1003,55.175,-58.62333,SAT-HIGH,SM,GEN,SNL1
2021,21123,06/14/21,1003,55.14167,-58.37667,SAT-HIGH,SM,GEN,SNL1
2021,21124,06/14/21,1003,55.11167,-58.22333,SAT-HIGH,SM,GEN,SNL1
2021,21125,06/14/21,1003,55.1,-58.57167,SAT-HIGH,SM,GEN,SNL1
2021,21126,06/14/21,1003,55.10833,-58.54333,SAT-HIGH,SM,GEN,SNL1
2021,21127,06/14/21,1003,55.10167,-58.59667,SAT-HIGH,LG,GEN,SNL1
2021,21128,06/14/21,1003,55.06833,-58.32333,SAT-HIGH,SM,GEN,SNL1
2021,21129,06/14/21,1003,55.095,-58.56167,SAT-HIGH,SM,GEN,SNL1
2021,21130,06/14/21,1003,55.045,-58.28333,SAT-HIGH,SM,GEN,SNL1
2021,21131,06/14/21,1003,55.04167,-58.49667,SAT-HIGH,SM,GEN,SNL1
2021,21132,06/14/21,1003,54.98667,-58.14333,SAT-HIGH,SM,GEN,SNL1
2021,21133,06/14/21,1003,55,-58.17667,SAT-HIGH,SM,GEN,SNL1
2021,21134,06/14/21,1003,55.00833,-58.19,SAT-HIGH,SM,GEN,SNL1
2021,21135,06/14/21,1003,55.02,-58.485,SAT-HIGH,SM,GEN,SNL1
2021,21136,06/14/21,1003,54.98667,-58.16667,SAT-HIGH,SM,GEN,SNL1
2021,21137,06/14/21,1003,55.00667,-58.53333,SAT-HIGH,SM,GEN,SNL1
2021,21138,06/14/21,1003,54.98333,-58.36667,SAT-HIGH,SM,GEN,SNL1
2021,21139,06/14/21,1003,55.00667,-58.26167,SAT-HIGH,MED,GEN,SNL1
2021,21140,06/14/21,1003,55.015,-58.30167,SAT-HIGH,MED,GEN,SNL1
2021,21141,06/14/21,1003,55.05,-58.32333,SAT-HIGH,MED,GEN,SNL1
2021,21142,06/14/21,1003,55.21833,-58.70167,SAT-HIGH,LG,GEN,SNL1
2021,21143,06/14/21,1003,55.25167,-58.89167,SAT-HIGH,MED,GEN,SNL1
2021,21144,06/14/21,1003,55.21,-58.75167,SAT-HIGH,MED,GEN,SNL1
2021,21145,06/14/21,1003,54.965,-58.62167,SAT-HIGH,SM,GEN,SNL1
2021,21146,06/14/21,1003,54.72667,-57.05,SAT-HIGH,MED,GEN,SNL1
2021,21147,06/14/21,1003,54.77167,-57.28833,SAT-HIGH,MED,GEN,SNL1
2021,21148,06/14/21,1003,54.88167,-58.64,SAT-HIGH,SM,GEN,SNL1
2021,21149,06/14/21,1003,54.71833,-57.07333,SAT-HIGH,MED,GEN,SNL1
2021,21150,06/14/21,1003,54.69333,-57.21667,SAT-HIGH,SM,GEN,SNL1
2021,21151,06/14/21,1003,54.75833,-57.665,SAT-HIGH,SM,GEN,SNL1
2021,21152,06/14/21,1003,54.75167,-57.81667,SAT-HIGH,MED,GEN,SNL1
2021,21153,06/14/21,1003,54.81167,-58.51833,SAT-HIGH,SM,GEN,SNL1
2021,21154,06/14/21,1003,54.80833,-58.61167,SAT-HIGH,SM,GEN,SNL1
2021,21155,06/14/21,1003,54.79833,-58.60833,SAT-HIGH,SM,GEN,SNL1
2021,21156,06/14/21,1003,54.60167,-57.045,SAT-HIGH,SM,GEN,SNL1
2021,21157,06/14/21,1003,54.55833,-57.05667,SAT-HIGH,MED,GEN,SNL1
2021,21158,06/14/21,1003,54.30333,-57.37,SAT-HIGH,SM,GEN,SNL1
2021,21159,06/14/21,1003,54.54333,-56.82333,SAT-HIGH,SM,GEN,SNL1
2021,21160,06/14/21,1003,54.73333,-57.67,SAT-HIGH,SM,GEN,SNL1
2021,21161,06/14/21,1003,54.83667,-58.335,SAT-HIGH,SM,GEN,SNL1
2021,21162,06/14/21,1003,54.83,-58.38333,SAT-HIGH,SM,GEN,SNL1
2021,21163,06/14/21,1003,54.83667,-58.40333,SAT-HIGH,SM,GEN,SNL1
2021,21164,06/14/21,1003,54.83333,-58.37167,SAT-HIGH,SM,GEN,SNL1
2021,21165,06/14/21,1003,54.835,-58.37667,SAT-HIGH,SM,GEN,SNL1
2021,21166,06/14/21,1003,54.83667,-58.39,SAT-HIGH,SM,GEN,SNL1
2021,21167,06/14/21,1003,54.83667,-58.415,SAT-HIGH,SM,GEN,SNL1
2021,21168,06/14/21,1003,54.83833,-58.415,SAT-HIGH,SM,GEN,SNL1
2021,21169,06/14/21,1003,54.84,-58.40833,SAT-HIGH,SM,GEN,SNL1
2021,21170,06/14/21,1003,54.80833,-58.37167,SAT-HIGH,SM,GEN,SNL1
2021,21171,06/14/21,1003,54.81,-58.36667,SAT-HIGH,SM,GEN,SNL1
2021,21172,06/14/21,1003,54.81667,-58.35,SAT-HIGH,SM,GEN,SNL1
2021,21173,06/14/21,1003,54.81667,-58.38833,SAT-HIGH,SM,GEN,SNL1
2021,21174,06/14/21,1003,54.82167,-58.38833,SAT-HIGH,SM,GEN,SNL1
2021,21175,06/14/21,1003,54.82333,-58.375,SAT-HIGH,SM,GEN,SNL1
2021,21176,06/14/21,1003,54.825,-58.38667,SAT-HIGH,SM,GEN,SNL1
2021,21177,06/14/21,1003,54.83,-58.43,SAT-HIGH,SM,GEN,SNL1
2021,21178,06/14/21,1003,54.85167,-58.395,SAT-HIGH,SM,GEN,SNL1
2021,21179,06/14/21,1003,54.79167,-58.455,SAT-HIGH,SM,GEN,SNL1
2021,21180,06/14/21,1003,54.795,-58.45167,SAT-HIGH,SM,GEN,SNL1
2021,21181,06/14/21,1003,54.79667,-58.445,SAT-HIGH,SM,GEN,SNL1
2021,21182,06/14/21,1003,54.80167,-58.58167,SAT-HIGH,SM,GEN,SNL1
2021,21183,06/14/21,1003,54.775,-58.49667,SAT-HIGH,SM,GEN,SNL1
2021,21184,06/14/21,1003,54.805,-58.63667,SAT-HIGH,SM,GEN,SNL1
2021,21185,06/14/21,1003,54.86833,-58.64,SAT-HIGH,MED,GEN,SNL1
